YY,XX,wav,flux,flux_err,fwhm,vel
290,169.0,152.0,0.0,0.0,0.0,0.0,0.0
291,170.0,152.0,0.0,0.0,0.0,0.0,0.0
292,171.0,152.0,0.0,0.0,0.0,0.0,0.0
293,172.0,152.0,0.0,0.0,0.0,0.0,0.0
294,173.0,152.0,0.0,0.0,0.0,0.0,0.0
295,174.0,152.0,0.0,0.0,0.0,0.0,0.0
296,148.0,153.0,0.0,0.0,0.0,0.0,0.0
297,149.0,153.0,0.0,0.0,0.0,0.0,0.0
298,150.0,153.0,0.0,0.0,0.0,0.0,0.0
299,151.0,153.0,0.0,0.0,0.0,0.0,0.0
300,152.0,153.0,0.0,0.0,0.0,0.0,0.0
301,153.0,153.0,0.0,0.0,0.0,0.0,0.0
302,154.0,153.0,0.0,0.0,0.0,0.0,0.0
303,155.0,153.0,0.0,0.0,0.0,0.0,0.0
304,156.0,153.0,0.0,0.0,0.0,0.0,0.0
305,157.0,153.0,0.0,0.0,0.0,0.0,0.0
306,158.0,153.0,0.0,0.0,0.0,0.0,0.0
307,159.0,153.0,0.0,0.0,0.0,0.0,0.0
308,160.0,153.0,0.0,0.0,0.0,0.0,0.0
309,161.0,153.0,0.0,0.0,0.0,0.0,0.0
310,162.0,153.0,0.0,0.0,0.0,0.0,0.0
311,163.0,153.0,0.0,0.0,0.0,0.0,0.0
312,164.0,153.0,0.0,0.0,0.0,0.0,0.0
313,165.0,153.0,0.0,0.0,0.0,0.0,0.0
314,166.0,153.0,0.0,0.0,0.0,0.0,0.0
315,167.0,153.0,0.0,0.0,0.0,0.0,0.0
316,168.0,153.0,0.0,0.0,0.0,0.0,0.0
317,169.0,153.0,0.0,0.0,0.0,0.0,0.0
318,170.0,153.0,0.0,0.0,0.0,0.0,0.0
319,171.0,153.0,0.0,0.0,0.0,0.0,0.0
320,172.0,153.0,0.0,0.0,0.0,0.0,0.0
321,173.0,153.0,0.0,0.0,0.0,0.0,0.0
322,174.0,153.0,0.0,0.0,0.0,0.0,0.0
323,148.0,154.0,0.0,0.0,0.0,0.0,0.0
324,149.0,154.0,0.0,0.0,0.0,0.0,0.0
325,150.0,154.0,0.0,0.0,0.0,0.0,0.0
