YY,XX,wav,flux,flux_err,fwhm,vel
230,163,150, 6580.50,0.88324106,329.75522,321.77498,0.0000000
231,164,150, 6580.99,0.74978957,577.41281,343.97043,0.0000000
232,165,150, 6580.60,0.44937093,545.76671,336.27854,0.0000000
233,166,150, 6579.19,0.25881259,790.90212,562.83902,0.0000000
234,167,150, 6579.20,0.10261657,509.91562,246.66186,0.0000000
235,168,150, 6577.70,4.3558943e-09,387.60383,382.33518,0.0000000
236,169,150, 6580.90,0.13327992,242.86475,114.02634,0.0000000
237,170,150, 6581.30,0.24878866,330.92989,136.77920,0.0000000
238,171,150, 6581.30,0.24257662,330.34961,133.42469,0.0000000
239,172,150, 6581.30,0.22517132,350.84367,132.36567,0.0000000
240,173,150, 6581.50,0.22288249,406.41117,139.72213,0.0000000
241,174,150, 6582.10,0.29666939,509.53853,194.49142,0.0000000
242,148,151, 6576.80,0.41148885,138.92264,186.64379,0.0000000
243,149,151, 6576.80,0.23249024,130.21216,202.47841,0.0000000
244,150,151, 6578.50,1.7953397,61.398079,149.40807,0.0000000
245,151,151, 6578.70,2.0154509,59.112693,160.88244,0.0000000
246,152,151, 6579.10,3.0584722,58.274330,179.95775,0.0000000
247,153,151, 6579.30,3.6345288,50.459837,186.45963,0.0000000
248,154,151, 6579.10,3.2220651,53.545475,178.85434,0.0000000
249,155,151, 6579.30,3.2869149,53.425669,182.32885,0.0000000
250,156,151, 6579.90,3.5852422,59.937780,207.15150,0.0000000
251,157,151, 6580.10,2.9223439,61.053615,212.44274,0.0000000
252,158,151, 6580.30,2.6702232,68.314816,214.85890,0.0000000
253,159,151, 6580.30,2.1790140,87.381406,236.94408,0.0000000
254,160,151, 6580.80,2.2460397,183.78022,301.12826,0.0000000
255,161,151, 6580.80,1.9777034,252.97220,342.22161,0.0000000
256,162,151, 6580.70,1.3697711,248.98064,331.72835,0.0000000
257,163,151, 6580.10,0.78715241,314.80176,380.13812,0.0000000
258,164,151, 6574.20,0.20083058,220.88752,150.57822,0.0000000
259,165,151, 6574.20,0.12633397,308.81397,176.48438,0.0000000
260,166,151, 6574.60,0.050093355,404.26556,172.33080,0.0000000
261,167,151, 6577.40,0.019328517,756.69107,359.02073,0.0000000
262,168,151, 6582.40,0.30427115,2827.9879,250.55417,0.0000000
263,169,151, 6577.01,0.072847399,542.39246,458.45843,0.0000000
264,170,151, 6580.80,0.048899025,192.60148,86.635775,0.0000000
265,171,151, 6580.80,0.026847801,163.58920,66.380335,0.0000000
266,172,151, 6580.80,0.12367827,313.10195,129.88035,0.0000000
267,173,151, 6581.30,0.12864717,418.64052,134.62269,0.0000000
268,174,151, 6581.30,0.095348802,490.01658,136.11846,0.0000000
269,148,152, 6578.50,0.29673817,33.462291,96.709024,0.0000000
270,149,152, 6578.70,0.25211673,27.147001,92.889697,0.0000000
271,150,152, 6578.39,1.5650220,43.128424,135.93380,0.0000000
272,151,152, 6578.79,2.6836043,51.986175,178.32992,0.0000000
273,152,152, 6579.20,4.1545749,43.057971,187.49623,0.0000000
274,153,152, 6579.40,4.7848545,38.384164,192.07964,0.0000000
275,154,152, 6579.00,3.7571023,43.025022,187.14242,0.0000000
276,155,152, 6579.40,4.3622716,40.550080,187.72577,0.0000000
277,156,152, 6579.60,3.8813721,43.715804,200.24582,0.0000000
278,157,152, 6579.80,3.0886264,48.964589,192.90237,0.0000000
279,158,152, 6579.80,2.5447607,56.035100,211.72715,0.0000000
280,159,152, 6580.80,3.4988274,105.96152,283.23664,0.0000000
281,160,152, 6580.90,3.0776146,126.14212,295.95562,0.0000000
282,161,152, 6581.00,2.7509888,152.76427,307.73785,0.0000000
283,162,152, 6580.20,1.1548477,207.81304,459.21695,0.0000000
284,163,152, 6578.70,0.32798950,226.19100,288.05717,0.0000000
285,164,152, 6577.70,0.40420597,339.19188,441.93990,0.0000000
286,165,152, 6577.70,0.29570715,441.23418,455.34639,0.0000000
287,166,152, 6577.60,0.11422772,329.71239,458.33903,0.0000000
288,167,152, 6577.80,0.065737419,403.19541,456.10494,0.0000000
289,168,152, 6577.80,0.081797437,446.50784,456.01869,0.0000000
290,169,152, 6578.40,0.0057088046,528.84970,430.73454,0.0000000
291,170,152, 6578.60,5.7407029e-09,263.15920,436.29187,0.0000000
292,171,152, 6582.20,0.40148559,422.39653,212.08946,0.0000000
293,172,152, 6582.40,0.38257165,403.75024,199.91491,0.0000000
294,173,152, 6582.60,0.36750446,411.77601,195.64923,0.0000000
295,174,152, 6582.60,0.35704754,410.92048,197.29342,0.0000000
296,148,153, 6578.60,0.91462270,43.983201,135.03288,0.0000000
297,149,153, 6579.39,3.5542701,103.68150,221.20864,0.0000000
298,150,153, 6579.59,4.9557407,78.886416,233.65361,0.0000000
299,151,153, 6579.30,5.2040832,38.988384,210.73588,0.0000000
300,152,153, 6581.70,1.5816766,19.537122,111.93412,0.0000000
300,152,153, 6579.50,5.8791301,32.810167,206.51965,0.0000000
301,153,153, 6579.50,6.1993425,31.304394,210.65617,0.0000000
302,154,153, 6579.70,6.9202403,28.842235,215.93550,0.0000000
303,155,153, 6580.10,7.1906834,29.967221,225.20005,0.0000000
304,156,153, 6580.30,6.4458807,33.546380,240.58734,0.0000000
305,157,153, 6580.50,5.3596730,37.315667,228.95011,0.0000000
306,158,153, 6580.70,5.2126061,54.182671,259.71001,0.0000000
307,159,153, 6580.90,4.9885904,95.232074,307.00645,0.0000000
308,160,153, 6581.20,5.0949673,74.677782,251.69636,0.0000000
309,161,153, 6581.40,4.8293278,155.88136,289.88556,0.0000000
310,162,153, 6581.40,0.25239765,26.701020,71.808115,0.0000000
311,163,153, 6580.60,0.40986384,250.81929,463.80666,0.0000000
312,164,153, 6580.40,0.19378380,282.77515,467.83424,0.0000000
313,165,153, 6578.60,0.19035377,318.47981,-291.54667,0.0000000
314,166,153, 6579.20,9.8205001e-10,22.734697,137.87618,0.0000000
315,167,153, 6579.20,2.5431115e-09,91.697997,139.51978,0.0000000
316,168,153, 6579.60,2.1716676e-11,6.9210775,60.786412,0.0000000
317,169,153, 6579.60,3.8053806e-15,0.0000000,-0.23394242,0.0000000
318,170,153, 6579.80,1.7384226e-06,31491.405,-14592.802,0.0000000
319,171,153, 6582.00,0.29946761,410.48547,196.51735,0.0000000
320,172,153, 6582.00,0.31860931,401.98035,201.38985,0.0000000
321,173,153, 6582.00,0.29182665,420.23838,197.06190,0.0000000
322,174,153, 6582.00,0.29375896,436.15630,213.84837,0.0000000
323,148,154, 6578.40,0.57248952,26.985930,101.17882,0.0000000
324,149,154, 6578.80,2.4651979,55.324922,199.00431,0.0000000
325,150,154, 6578.50,2.2536489,27.646253,129.88799,0.0000000
326,151,154, 6578.70,3.2801604,33.474074,156.45333,0.0000000
327,152,154, 6578.90,4.6364360,34.880870,188.31344,0.0000000
328,153,154, 6578.70,3.9161323,34.678025,196.06687,0.0000000
329,154,154, 6578.70,3.7900492,32.891181,185.10732,0.0000000
330,155,154, 6578.70,3.6318500,32.992362,166.24533,0.0000000
331,156,154, 6580.30,6.9975994,28.699152,232.98661,0.0000000
332,157,154, 6580.70,6.6715791,42.263303,251.18419,0.0000000
333,158,154, 6580.90,6.5852778,58.058268,269.55470,0.0000000
334,159,154, 6580.90,7.0097919,59.438995,299.97262,0.0000000
335,160,154, 6581.50,7.7282968,127.30722,286.85585,0.0000000
336,161,154, 6581.60,1.4205335,43.866500,100.95397,0.0000000
337,162,154, 6581.90,6.0731291,133.59148,274.85667,0.0000000
338,163,154, 6581.40,0.11209447,16.547899,-56.617076,0.0000000
339,164,154, 6581.90,1.5796085,790.60702,-2256.7318,0.0000000
340,165,154, 6582.10,0.00014887476,0.0000000,1.6343623,0.0000000
341,166,154, 6583.10,1.0021218,336.16532,217.50810,0.0000000
342,167,154, 6583.10,0.77213911,538.74839,227.05469,0.0000000
343,168,154, 6583.10,0.66789924,631.37440,223.09502,0.0000000
344,169,154, 6583.40,0.43678817,606.67935,200.06761,0.0000000
345,170,154, 6583.60,0.32802362,408.55745,168.29107,0.0000000
